,ADDRESS,CITY,COUNTRY,CUSTOMERNAME,ORDER_QUANTITY,ORDER_TIME,PRODUCT_CODE,PRODUCT_NAME,PRODUCT_SUBGROUP,REVENUE,ZIP_CODE,ORDER_NUMBER
148,Xuqupfzylz 7,SALOINEN,Finland,Lldyx Yohjpzuap,1,2016-11-11 11:47:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,92160,360
149,Xuqupfzylz 7,SALOINEN,Finland,Lldyx Yohjpzuap,2,2016-11-11 11:47:00,29,Tazza hot choco 10x1 kg UTZ,Vending Powders,284.0,92160,360
150,Xuqupfzylz 7,SALOINEN,Finland,Lldyx Yohjpzuap,2,2016-11-11 11:47:00,114,Paulig Special Medium 5x1kg gr,Coffee,152.0,92160,360
151,Ryxwfjkfdcafgaas 91,OULU,Finland,Ywyr Hqomb,1,2016-11-10 10:26:00,57,Paulig Special Dark 4x1kg bean,Coffee,50.0,90570,408
152,Ryxwfjkfdcafgaas 91,OULU,Finland,Ywyr Hqomb,1,2016-11-10 10:30:00,31,Vendor Whitener 10x750g,Vending Powders,106.0,90580,407
153,Ryxwfjkfdcafgaas 91,OULU,Finland,Ywyr Hqomb,1,2016-11-10 10:30:00,32,Vendor Espresso 10x250g,Vending Powders,154.0,90580,407
154,Ryxwfjkfdcafgaas 91,OULU,Finland,Ywyr Hqomb,2,2016-11-10 10:30:00,25,Paulig Special Medium 4x1kg bean,Coffee,120.0,90580,407
155,Ryxwfjkfdcafgaas 91,OULU,Finland,Ywyr Hqomb,3,2016-11-10 10:26:00,25,Paulig Special Medium 4x1kg bean,Coffee,130.0,90570,408
156,Ryxwfjkfdcafgaas 91,OULU,Finland,Ywyr Hqomb,3,2016-11-10 10:26:00,81,Plastic bag BioStark 35 L,PP Accessories,46.0,90570,408
157,Ryxwfjkfdcafgaas 91,OULU,Finland,Ywyr Hqomb,3,2016-11-10 10:30:00,81,Plastic bag BioStark 35 L,PP Accessories,54.0,90580,407
158,Fjcbûrhwgoo 7 W,HELSINKI,Finland,Uddg Sjthhurr,1,2016-11-07 11:26:00,2,Samples,Samples,0.0,510,558
159,Fjcbûrhwgoo 7 W,HELSINKI,Finland,Uddg Sjthhurr,3,2016-11-07 11:26:00,52,"Arla lact free portion milk 1,5% 100x2cl",Fresh Milk,44.0,510,558
160,"Vomwrrquxwg 6
614145993405",HELSINKI,Finland,Nesiz Ehbvc,1,2016-11-02 21:32:00,11,Paulig Espresso Favorito 4x1kg bean UTZ,Coffee,110.0,180,683
161,"Vomwrrquxwg 6
614145993405",HELSINKI,Finland,Nesiz Ehbvc,1,2016-11-02 21:32:00,99,OLD Paulig ProflMed 4x1kg bean FTO,Coffee,94.0,180,683
162,"Vomwrrquxwg 6
614145993405",HELSINKI,Finland,Nesiz Ehbvc,1,2016-11-02 21:32:00,103,NotInUse Cleaning tablet Thermo Milk,PP Accessories,48.0,180,683
163,"Vomwrrquxwg 6
614145993405",HELSINKI,Finland,Nesiz Ehbvc,1,2016-11-02 21:32:00,104,Cleaning tablet Black&White Coffee,PP Accessories,34.0,180,683
164,"Vomwrrquxwg 6
614145993405",HELSINKI,Finland,Nesiz Ehbvc,1,2016-11-02 21:32:00,233,Paulig TakeAwaycup biodeg.250 ml 1600pcs,PP Accessories,130.0,180,683
165,"Vomwrrquxwg 6
614145993405",HELSINKI,Finland,Nesiz Ehbvc,3,2016-11-02 21:32:00,35,ArlaCafe-MilklactosefreeUHT12x1L,Fresh Milk,100.0,180,683
166,Uidzqjðsjvd Eugw,VANTAA,Finland,Rpxcyo Yybqy,1,2016-11-08 18:38:00,2,Samples,Samples,0.0,1510,470
167,Uidzqjðsjvd Eugw,VANTAA,Finland,Rpxcyo Yybqy,1,2016-11-08 18:38:00,72,Lipton Lemon tea 6x25bags,Tea,16.0,1510,470
168,Uidzqjðsjvd Eugw,VANTAA,Finland,Rpxcyo Yybqy,1,2016-11-08 18:58:00,2,Samples,Samples,0.0,1510,469
169,Uidzqjðsjvd Eugw,VANTAA,Finland,Rpxcyo Yybqy,1,2016-11-08 18:58:00,247,Siro very fine sugar 10x1kg,Other ingredients,18.0,1510,469
170,Uidzqjðsjvd Eugw,VANTAA,Finland,Rpxcyo Yybqy,2,2016-11-08 18:38:00,73,Lipton Green tea 6x25bags,Tea,30.0,1510,470
171,Uidzqjðsjvd Eugw,VANTAA,Finland,Rpxcyo Yybqy,3,2016-11-08 18:38:00,41,Lipton Green tea Mint 6x25bags,Tea,46.0,1510,470
172,Uidzqjðsjvd Eugw,VANTAA,Finland,Rpxcyo Yybqy,4,2016-11-08 18:38:00,31,Vendor Whitener 10x750g,Vending Powders,398.0,1510,470
173,Uidzqjðsjvd Eugw,VANTAA,Finland,Rpxcyo Yybqy,14,2016-11-08 18:38:00,44,Presidentti Tumma Paahto 4x1kg bean,Coffee,962.0,1510,470
174,Ajqu Raczjdis cxezz 9,HELSINKI,Finland,Svagd Xvktsz,1,2016-11-11 12:51:00,28,Lipton Blackcurrant tea 6x25bags,Tea,20.0,560,357
175,Ajqu Raczjdis cxezz 9,HELSINKI,Finland,Svagd Xvktsz,1,2016-11-11 12:51:00,30,Lipton Green tea Citrus 6x25bags,Tea,16.0,560,357
176,Ajqu Raczjdis cxezz 9,HELSINKI,Finland,Svagd Xvktsz,1,2016-11-11 12:51:00,32,Vendor Espresso 10x250g,Vending Powders,162.0,560,357
177,Ajqu Raczjdis cxezz 9,HELSINKI,Finland,Svagd Xvktsz,1,2016-11-11 12:51:00,41,Lipton Green tea Mint 6x25bags,Tea,16.0,560,357
178,Ajqu Raczjdis cxezz 9,HELSINKI,Finland,Svagd Xvktsz,1,2016-11-11 12:51:00,70,Lipton Earl Grey tea 6x25bags,Tea,16.0,560,357
179,Ajqu Raczjdis cxezz 9,HELSINKI,Finland,Svagd Xvktsz,2,2016-11-11 12:51:00,25,Paulig Special Medium 4x1kg bean,Coffee,112.0,560,357
180,Ajqu Raczjdis cxezz 9,HELSINKI,Finland,Svagd Xvktsz,2,2016-11-11 12:51:00,31,Vendor Whitener 10x750g,Vending Powders,224.0,560,357
181,Ajqu Raczjdis cxezz 9,HELSINKI,Finland,Svagd Xvktsz,2,2016-11-11 12:51:00,42,Lipton selection 12x25bags,Tea,74.0,560,357
182,Ajqu Raczjdis cxezz 9,HELSINKI,Finland,Svagd Xvktsz,2,2016-11-11 12:51:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,280.0,560,357
183,Ajqu Raczjdis cxezz 9,HELSINKI,Finland,Svagd Xvktsz,6,2016-11-11 12:51:00,57,Paulig Special Dark 4x1kg bean,Coffee,338.0,560,357
184,Zedup Ikhkn-Uvqscmafo Dffs 7,OULU,Finland,Trzr-Bhswf Zùwsqá,1,2016-11-15 09:24:00,2,Samples,Samples,0.0,90570,244
185,Zedup Ikhkn-Uvqscmafo Dffs 7,OULU,Finland,Trzr-Bhswf Zùwsqá,1,2016-11-15 09:24:00,70,Lipton Earl Grey tea 6x25bags,Tea,18.0,90570,244
186,Zedup Ikhkn-Uvqscmafo Dffs 7,OULU,Finland,Trzr-Bhswf Zùwsqá,1,2016-11-15 09:24:00,81,Plastic bag BioStark 35 L,PP Accessories,18.0,90570,244
187,Zedup Ikhkn-Uvqscmafo Dffs 7,OULU,Finland,Trzr-Bhswf Zùwsqá,1,2016-11-15 09:24:00,245,Paulig Café Havana 12x450g aut UTZ,Coffee,94.0,90570,244
188,Zedup Ikhkn-Uvqscmafo Dffs 7,OULU,Finland,Trzr-Bhswf Zùwsqá,1,2016-11-15 09:24:00,246,Paulig Café New York 12x500g fine gr UTZ,Coffee,94.0,90570,244
189,Zedup Ikhkn-Uvqscmafo Dffs 7,OULU,Finland,Trzr-Bhswf Zùwsqá,1,2016-11-15 09:24:00,247,Siro very fine sugar 10x1kg,Other ingredients,22.0,90570,244
190,Zedup Ikhkn-Uvqscmafo Dffs 7,OULU,Finland,Trzr-Bhswf Zùwsqá,2,2016-11-15 09:24:00,29,Tazza hot choco 10x1 kg UTZ,Vending Powders,284.0,90570,244
191,Zedup Ikhkn-Uvqscmafo Dffs 7,OULU,Finland,Trzr-Bhswf Zùwsqá,2,2016-11-15 09:24:00,31,Vendor Whitener 10x750g,Vending Powders,248.0,90570,244
192,Zedup Ikhkn-Uvqscmafo Dffs 7,OULU,Finland,Trzr-Bhswf Zùwsqá,2,2016-11-15 09:24:00,64,Lipton English Breakfast tea 6x25bags,Tea,38.0,90570,244
193,Zedup Ikhkn-Uvqscmafo Dffs 7,OULU,Finland,Trzr-Bhswf Zùwsqá,4,2016-11-15 09:24:00,107,Presidentti Tumma P 12x500g filtergr UTZ,Coffee,394.0,90570,244
194,Zedup Ikhkn-Uvqscmafo Dffs 7,OULU,Finland,Trzr-Bhswf Zùwsqá,8,2016-11-15 09:24:00,25,Paulig Special Medium 4x1kg bean,Coffee,564.0,90570,244
195,Ezvamslumlp 3,KIRKKONUMMI,Finland,Kdvr Yzwxpfmq,1,2016-11-02 12:56:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,156.0,2400,700
196,Ezvamslumlp 3,KIRKKONUMMI,Finland,Kdvr Yzwxpfmq,2,2016-11-02 12:56:00,31,Vendor Whitener 10x750g,Vending Powders,248.0,2400,700
197,Ezvamslumlp 3,KIRKKONUMMI,Finland,Kdvr Yzwxpfmq,6,2016-11-02 12:56:00,6,OLD Paulig ProfDark 4x1kg bean FTO,Coffee,556.0,2400,700
198,Nfmoòconaf 1,HELSINKI,Finland,Uddg Sjthhurr,1,2016-11-16 10:35:00,2,Samples,Samples,0.0,130,184
199,Nfmoòconaf 1,HELSINKI,Finland,Uddg Sjthhurr,1,2016-11-16 10:35:00,5,Just T OrganicBlackTeaClassiDCbag6x25pcs,Tea,28.0,130,184
200,Nfmoòconaf 1,HELSINKI,Finland,Uddg Sjthhurr,2,2016-11-16 10:35:00,12,Just T OrganicBlackTeaEarlGrDCBag6x25pcs,Tea,56.0,130,184
201,Nfmoòconaf 1,HELSINKI,Finland,Uddg Sjthhurr,2,2016-11-16 10:35:00,28,Lipton Blackcurrant tea 6x25bags,Tea,44.0,130,184
202,Zcgiëhmyhp 33,HELSINKI,Finland,Tbctgt Rfcuxcodme,1,2016-11-14 12:08:00,2,Samples,Samples,0.0,130,306
203,Zcgiëhmyhp 33,HELSINKI,Finland,Tbctgt Rfcuxcodme,1,2016-11-14 12:08:00,168,NotInUse RPR Joulutee 6x100g,Coffee,20.0,130,306
204,Zcgiëhmyhp 33,HELSINKI,Finland,Tbctgt Rfcuxcodme,10,2016-11-14 12:08:00,57,Paulig Special Dark 4x1kg bean,Coffee,530.0,130,306
205,Bwubykzgqlej 93,HELSINKI,Finland,Vedci Rttlvagm,1,2016-11-03 09:59:00,28,Lipton Blackcurrant tea 6x25bags,Tea,20.0,100,673
206,Bwubykzgqlej 93,HELSINKI,Finland,Vedci Rttlvagm,1,2016-11-03 09:59:00,30,Lipton Green tea Citrus 6x25bags,Tea,16.0,100,673
207,Bwubykzgqlej 93,HELSINKI,Finland,Vedci Rttlvagm,1,2016-11-03 09:59:00,41,Lipton Green tea Mint 6x25bags,Tea,16.0,100,673
208,Bwubykzgqlej 93,HELSINKI,Finland,Vedci Rttlvagm,1,2016-11-03 09:59:00,42,Lipton selection 12x25bags,Tea,38.0,100,673
209,Bwubykzgqlej 93,HELSINKI,Finland,Vedci Rttlvagm,1,2016-11-08 12:44:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,86.0,100,507
210,Bwubykzgqlej 93,HELSINKI,Finland,Vedci Rttlvagm,5,2016-11-08 12:44:00,25,Paulig Special Medium 4x1kg bean,Coffee,180.0,100,507
211,Tkchxyigrcih 03,HELSINKI,Finland,Hfhlkp Ubuvwvqyz,2,2016-11-01 12:44:00,103,NotInUse Cleaning tablet Thermo Milk,PP Accessories,96.0,171,718
212,Tkchxyigrcih 03,HELSINKI,Finland,Hfhlkp Ubuvwvqyz,2,2016-11-01 12:44:00,719,RPR Brave Blonde Espresso 10x500g bean,Coffee,294.0,171,718
213,Tkchxyigrcih 03,HELSINKI,Finland,Hfhlkp Ubuvwvqyz,3,2016-11-01 12:44:00,104,Cleaning tablet Black&White Coffee,PP Accessories,100.0,171,718
214,"Nbilchjyow 2 Vzl 20, Adxlcqd",VANTAA,Finland,Dneqcw Dnmlm Imjgjzaq,1,2016-11-09 07:51:00,2,Samples,Samples,0.0,1230,466
215,"Nbilchjyow 2 Vzl 20, Adxlcqd",VANTAA,Finland,Dneqcw Dnmlm Imjgjzaq,2,2016-11-09 07:51:00,168,NotInUse RPR Joulutee 6x100g,Coffee,28.0,1230,466
216,"Nbilchjyow 2 Vzl 20, Adxlcqd",VANTAA,Finland,Dneqcw Dnmlm Imjgjzaq,2,2016-11-09 07:51:00,211,RPR Joulukahvi/kaneli-kardemumma 6x200g,Coffee,42.0,1230,466
217,Vakuuavarcabx 84,HELSINKI,Finland,Ydcjmjvo Dgfmhx,1,2016-11-14 12:11:00,255,Juhla Mokka 36x125g fine gr,Coffee,68.0,510,305
218,Vakuuavarcabx 84,HELSINKI,Finland,Ydcjmjvo Dgfmhx,2,2016-11-14 12:11:00,252,Juhla Mokka 18x300g mcg,Coffee,166.0,510,305
219,Trszkzsqjawp 4,OULU,Finland,Dsbmb Fpmpmyjn,1,2016-11-08 15:06:00,2,Samples,Samples,0.0,90620,490
220,Trszkzsqjawp 4,OULU,Finland,Dsbmb Fpmpmyjn,1,2016-11-08 15:06:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,90620,490
221,Trszkzsqjawp 4,OULU,Finland,Dsbmb Fpmpmyjn,1,2016-11-08 15:06:00,32,Vendor Espresso 10x250g,Vending Powders,180.0,90620,490
222,Trszkzsqjawp 4,OULU,Finland,Dsbmb Fpmpmyjn,1,2016-11-08 15:06:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,156.0,90620,490
223,Trszkzsqjawp 4,OULU,Finland,Dsbmb Fpmpmyjn,4,2016-11-08 15:06:00,25,Paulig Special Medium 4x1kg bean,Coffee,282.0,90620,490
224,Lmtvsz Nísoyulücbk Kenx 9,HELSINKI,Finland,Rtzzo  Wgyzkyz-Iippjh,1,2016-11-16 15:09:00,2,Samples,Samples,0.0,560,144
225,Lmtvsz Nísoyulücbk Kenx 9,HELSINKI,Finland,Rtzzo  Wgyzkyz-Iippjh,1,2016-11-16 15:09:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,156.0,560,144
226,"Fbhgmsibrfcke 73
549502246025",KUOPIO,Finland,Kdovr Cdlikriex,1,2016-11-09 12:35:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,156.0,70460,450
227,"Fbhgmsibrfcke 73
549502246025",KUOPIO,Finland,Kdovr Cdlikriex,1,2016-11-09 12:35:00,67,Vendor skimmedmilk10x500g,Vending Powders,110.0,70460,450
228,"Fbhgmsibrfcke 73
549502246025",KUOPIO,Finland,Kdovr Cdlikriex,4,2016-11-09 12:35:00,25,Paulig Special Medium 4x1kg bean,Coffee,282.0,70460,450
229,Qewseoawcg 62,RAUMA,Finland,Jwyc Rforlqre,1,2016-11-03 12:40:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,26100,651
230,"Mzehhqxqfmme 16 K
LD7474007794588",TAMPERE,Finland,Vjev Bgwgoqhñ,1,2016-11-14 08:10:00,2,Samples,Samples,0.0,33200,334
231,"Mzehhqxqfmme 16 K
LD7474007794588",TAMPERE,Finland,Vjev Bgwgoqhñ,1,2016-11-14 08:10:00,25,Paulig Special Medium 4x1kg bean,Coffee,70.0,33200,334
232,"Mzehhqxqfmme 16 K
LD7474007794588",TAMPERE,Finland,Vjev Bgwgoqhñ,1,2016-11-14 08:10:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,33200,334
233,"Mzehhqxqfmme 16 K
LD7474007794588",TAMPERE,Finland,Vjev Bgwgoqhñ,1,2016-11-14 08:10:00,32,Vendor Espresso 10x250g,Vending Powders,180.0,33200,334
234,"Mzehhqxqfmme 16 K
LD7474007794588",TAMPERE,Finland,Vjev Bgwgoqhñ,1,2016-11-14 08:10:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,156.0,33200,334
235,"Fksogcgpuhuqkdt 22
338103944964877",JYVÄSKYLÄ,Finland,Zidcg Giwnyxuh,1,2016-11-15 11:51:00,2,Samples,Samples,0.0,40100,226
236,"Fksogcgpuhuqkdt 22
338103944964877",JYVÄSKYLÄ,Finland,Zidcg Giwnyxuh,1,2016-11-15 11:51:00,118,Paulig portsugarwhite 1000x4g stick,Sugar and Sweetening,36.0,40100,226
237,"Fksogcgpuhuqkdt 22
338103944964877",JYVÄSKYLÄ,Finland,Zidcg Giwnyxuh,3,2016-11-15 11:51:00,50,paulig TA cup 200 ml 2500 pcs,PP Accessories,414.0,40100,226
238,Dohgdhèãv Dcgjwxvush 84,TAMPERE,Finland,Qtlg Bójkycu,1,2016-11-09 17:00:00,2,Samples,Samples,0.0,33900,430
239,Dohgdhèãv Dcgjwxvush 84,TAMPERE,Finland,Qtlg Bójkycu,1,2016-11-09 17:00:00,32,Vendor Espresso 10x250g,Vending Powders,180.0,33900,430
240,Dohgdhèãv Dcgjwxvush 84,TAMPERE,Finland,Qtlg Bójkycu,2,2016-11-09 17:00:00,44,Presidentti Tumma Paahto 4x1kg bean,Coffee,148.0,33900,430
241,Bfgeeeçýy oozltika 36,TAMPERE,Finland,Rdle Äkcsqw,1,2016-11-11 09:03:00,8,Just T OrganicRooibosVanillaDCbag6x25pcs,Tea,34.0,33100,372
242,Bfgeeeçýy oozltika 36,TAMPERE,Finland,Rdle Äkcsqw,1,2016-11-11 09:03:00,13,Just T OrganicHerbalGingerLeDCBag6x25kpl,Tea,34.0,33100,372
243,Bfgeeeçýy oozltika 36,TAMPERE,Finland,Rdle Äkcsqw,1,2016-11-11 09:03:00,30,Lipton Green tea Citrus 6x25bags,Tea,18.0,33100,372
244,Bfgeeeçýy oozltika 36,TAMPERE,Finland,Rdle Äkcsqw,1,2016-11-11 09:03:00,41,Lipton Green tea Mint 6x25bags,Tea,18.0,33100,372
245,Bfgeeeçýy oozltika 36,TAMPERE,Finland,Rdle Äkcsqw,1,2016-11-11 09:03:00,72,Lipton Lemon tea 6x25bags,Tea,22.0,33100,372
246,Bfgeeeçýy oozltika 36,TAMPERE,Finland,Rdle Äkcsqw,1,2016-11-11 09:03:00,73,Lipton Green tea 6x25bags,Tea,18.0,33100,372
247,Bfgeeeçýy oozltika 36,TAMPERE,Finland,Rdle Äkcsqw,1,2016-11-11 09:03:00,78,Just T GreenTeaMorning DCBag 6x25pcs UTZ,Tea,34.0,33100,372
248,Zsqlocãçb Akmaoawl 83,TAMPERE,Finland,Rdle Äkcsqw,1,2016-11-07 14:57:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,33100,537
249,Zsqlocãçb Akmaoawl 83,TAMPERE,Finland,Rdle Äkcsqw,3,2016-11-07 14:57:00,44,Presidentti Tumma Paahto 4x1kg bean,Coffee,222.0,33100,537
250,Jkaukgaurprfqtg 1 O 66,HELSINKI,Finland,Sgvy Boufus,1,2016-11-10 09:57:00,2,Samples,Samples,0.0,550,413
251,Jkaukgaurprfqtg 1 O 66,HELSINKI,Finland,Sgvy Boufus,1,2016-11-10 09:57:00,297,Paulig Special Dark 5x1kg gr,Coffee,78.0,550,413
252,Jkaukgaurprfqtg 1 O 66,HELSINKI,Finland,Sgvy Boufus,1,2016-11-10 09:57:00,414,Paulig Professional Med 5x1kg gr FTO,Coffee,102.0,550,413
253,Rzjsdjgjkvlww 9,VANTAA,Finland,Vdfuof Lwtkbkphw,1,2016-11-08 14:42:00,23,Wooden stirrer 140mm (1000 pcs),PP Accessories,14.0,1380,494
254,Rzjsdjgjkvlww 9,VANTAA,Finland,Vdfuof Lwtkbkphw,1,2016-11-08 14:42:00,28,Lipton Blackcurrant tea 6x25bags,Tea,22.0,1380,494
255,Rzjsdjgjkvlww 9,VANTAA,Finland,Vdfuof Lwtkbkphw,1,2016-11-08 14:42:00,41,Lipton Green tea Mint 6x25bags,Tea,18.0,1380,494
256,Rzjsdjgjkvlww 9,VANTAA,Finland,Vdfuof Lwtkbkphw,1,2016-11-08 14:42:00,50,paulig TA cup 200 ml 2500 pcs,PP Accessories,138.0,1380,494
257,Rzjsdjgjkvlww 9,VANTAA,Finland,Vdfuof Lwtkbkphw,1,2016-11-08 14:42:00,70,Lipton Earl Grey tea 6x25bags,Tea,18.0,1380,494
258,Rzjsdjgjkvlww 9,VANTAA,Finland,Vdfuof Lwtkbkphw,2,2016-11-08 14:42:00,274,Plastic bag BioStark 80 L,PP Accessories,34.0,1380,494
259,Rzjsdjgjkvlww 9,VANTAA,Finland,Vdfuof Lwtkbkphw,4,2016-11-08 14:42:00,44,Presidentti Tumma Paahto 4x1kg bean,Coffee,252.0,1380,494
260,Rzjsdjgjkvlww 9,VANTAA,Finland,Vdfuof Lwtkbkphw,6,2016-11-08 14:42:00,52,"Arla lact free portion milk 1,5% 100x2cl",Fresh Milk,78.0,1380,494
261,Yeyvüsyyewgyb 533 O,LEPPÄVIRTA,Finland,Nwydi Hhtecd,1,2016-11-09 12:17:00,2,Samples,Samples,0.0,79100,453
262,Yeyvüsyyewgyb 533 O,LEPPÄVIRTA,Finland,Nwydi Hhtecd,2,2016-11-09 12:17:00,114,Paulig Special Medium 5x1kg gr,Coffee,152.0,79100,453
263,Mkcpfnkyfvhyrhv 29,HYVINKÄÄ,Finland,Qbdekl Zvwiinyp,1,2016-11-02 15:20:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,5840,689
264,Mkcpfnkyfvhyrhv 29,HYVINKÄÄ,Finland,Qbdekl Zvwiinyp,1,2016-11-02 15:20:00,56,Tazza Low Lactose Hot Choco 10x1kg UTZ,Vending Powders,156.0,5840,689
265,Mkcpfnkyfvhyrhv 29,HYVINKÄÄ,Finland,Qbdekl Zvwiinyp,2,2016-11-02 15:20:00,25,Paulig Special Medium 4x1kg bean,Coffee,142.0,5840,689
266,"Wembugbcippp 77
166571375761",LAHTI,Finland,Feqt  Nvedxcz,1,2016-11-07 10:50:00,2,Samples,Samples,0.0,15100,562
267,"Wembugbcippp 77
166571375761",LAHTI,Finland,Feqt  Nvedxcz,1,2016-11-07 10:50:00,50,paulig TA cup 200 ml 2500 pcs,PP Accessories,118.0,15100,562
268,"Wembugbcippp 77
166571375761",LAHTI,Finland,Feqt  Nvedxcz,2,2016-11-07 10:50:00,114,Paulig Special Medium 5x1kg gr,Coffee,130.0,15100,562
269,"Wembugbcippp 77
166571375761",LAHTI,Finland,Feqt  Nvedxcz,3,2016-11-07 10:50:00,6,OLD Paulig ProfDark 4x1kg bean FTO,Coffee,242.0,15100,562
270,Eclzbiquyehdnn 99,TAMPERE,Finland,Gttjb Snnzzvrs,1,2016-11-09 11:03:00,2,Samples,Samples,0.0,33720,455
271,Eclzbiquyehdnn 99,TAMPERE,Finland,Gttjb Snnzzvrs,1,2016-11-09 11:03:00,30,Lipton Green tea Citrus 6x25bags,Tea,18.0,33720,455
272,Eclzbiquyehdnn 99,TAMPERE,Finland,Gttjb Snnzzvrs,1,2016-11-09 11:03:00,70,Lipton Earl Grey tea 6x25bags,Tea,18.0,33720,455
273,Eclzbiquyehdnn 99,TAMPERE,Finland,Gttjb Snnzzvrs,4,2016-11-09 11:03:00,43,Canderel sweetener 300 portions,Other ingredients,34.0,33720,455
274,Eclzbiquyehdnn 99,TAMPERE,Finland,Gttjb Snnzzvrs,6,2016-11-09 11:03:00,10,Juhla Mokka Professional 4x1kg bean,Coffee,366.0,33720,455
275,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,1,2016-11-01 13:09:00,30,Lipton Green tea Citrus 6x25bags,Tea,18.0,580,717
276,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,1,2016-11-01 13:09:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,580,717
277,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,1,2016-11-01 13:09:00,32,Vendor Espresso 10x250g,Vending Powders,180.0,580,717
278,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,1,2016-11-01 13:09:00,72,Lipton Lemon tea 6x25bags,Tea,22.0,580,717
279,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,1,2016-11-18 08:58:00,2,Samples,Samples,0.0,580,80
280,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,1,2016-11-18 08:58:00,28,Lipton Blackcurrant tea 6x25bags,Tea,22.0,580,80
281,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,1,2016-11-18 08:58:00,30,Lipton Green tea Citrus 6x25bags,Tea,18.0,580,80
282,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,1,2016-11-18 08:58:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,580,80
283,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,1,2016-11-18 08:58:00,32,Vendor Espresso 10x250g,Vending Powders,180.0,580,80
284,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,1,2016-11-18 08:58:00,41,Lipton Green tea Mint 6x25bags,Tea,18.0,580,80
285,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,1,2016-11-18 08:58:00,64,Lipton English Breakfast tea 6x25bags,Tea,18.0,580,80
286,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,1,2016-11-18 08:58:00,69,Lipton Yellow Label tea 6x25bags,Tea,16.0,580,80
287,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,1,2016-11-18 08:58:00,73,Lipton Green tea 6x25bags,Tea,18.0,580,80
288,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,1,2016-11-18 08:58:00,82,Van Houten Fair Trade Hot Choco 10x1kg,Vending Powders,168.0,580,80
289,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,2,2016-11-01 13:09:00,41,Lipton Green tea Mint 6x25bags,Tea,38.0,580,717
290,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,4,2016-11-01 13:09:00,51,Paulig portionsugar brown 200x4g,Sugar and Sweetening,48.0,580,717
291,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,4,2016-11-01 13:09:00,104,Cleaning tablet Black&White Coffee,PP Accessories,134.0,580,717
292,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,4,2016-11-01 13:09:00,237,Paulig portion sugar white 200x4g,Sugar and Sweetening,40.0,580,717
293,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,5,2016-11-01 13:09:00,79,SAM acacia honey stick 80x8g,Other ingredients,122.0,580,717
294,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,5,2016-11-18 08:58:00,71,Paulig Mundo 8x500g bean FTO,Coffee,326.0,580,80
295,Dllvjmrfp Aghhoeyt 7,HELSINKI,Finland,Qsrtm  Qnenvhwu,5,2016-11-18 08:58:00,81,Plastic bag BioStark 35 L,PP Accessories,90.0,580,80
